50.3
97.6
72.7
42.5
84.4
80.0
97.6
87.5
100.0
81.4
77.6
100.0
90.7
78.6
74.5
100.0
97.6
66.7
84.8
77.3
52.4
66.7
55.8
83.3
86.0
74.4
65.9
54.8
78.6
100.0
77.5
91.3
88.2
100.0
100.0
100.0
100.0
100.0
89.7
77.3
61.8
60.0
75.6
79.1
75.0
81.8
58.1
71.7
90.7
98.0
